SITENAME,CITY,ADDRESS,UTMZONE,UTMEASTING,UTMNORTH,Latitude,Longitude,MPCA_SITE_ID,AQS_Site_ID,date,wd,ws,ReportName,Parameter,DetectionLimit,Pollutant,Result,Censored
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12102,0.00191636,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12103,0.00181221,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12105,0.00135395,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12107,0.00372857,Barium (TSP),0.010123,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12110,9.5818e-4,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12112,0.00141644,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12113,0.0014581,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12126,0.01183144,Iron (TSP),0.545854,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12132,0.00143727,Manganese (TSP),0.0152835,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12136,0.00116648,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12154,0.00199968,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,12167,0.00726967,Zinc (TSP),0.0236431,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-12,324.85723599946886,8.355804727524017,Harding High School,14129,0.00156225,Lead (TSP) LC,0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12102,0.00191636,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12103,0.00181221,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12105,0.00135395,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12107,0.00372857,Barium (TSP),0.0066335,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12110,9.5818e-4,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12112,0.00141644,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12113,0.0014581,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12126,0.01183144,Iron (TSP),0.28951,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12132,0.00143727,Manganese (TSP),0.0100307,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12136,0.00116648,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12154,0.00199968,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,12167,0.00726967,Zinc (TSP),0.0220886,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-18,34.75588197283289,9.431416224122154,Harding High School,14129,0.00156225,Lead (TSP) LC,0.0029494,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12102,0.00191636,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12103,0.00181221,Arsenic (TSP),0.0026484,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12105,0.00135395,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12107,0.00372857,Barium (TSP),0.0173855,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12110,9.5818e-4,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12112,0.00141644,Chromium (TSP),0.0032645,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12113,0.0014581,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12126,0.01183144,Iron (TSP),0.8881268,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12132,0.00143727,Manganese (TSP),0.0285591,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12136,0.00116648,Nickel (TSP),0.0016675,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12154,0.00199968,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,12167,0.00726967,Zinc (TSP),0.1350533,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-24,286.69227708602784,6.008523036795991,Harding High School,14129,0.00156225,Lead (TSP) LC,0.0108933,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12102,0.00191636,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12103,0.00181221,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12105,0.00135395,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12107,0.00372857,Barium (TSP),0.006681,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12110,9.5818e-4,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12112,0.00141644,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12113,0.0014581,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12126,0.01183144,Iron (TSP),0.4412198,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12132,0.00143727,Manganese (TSP),0.0163954,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12136,0.00116648,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12154,0.00199968,Selenium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,12167,0.00726967,Zinc (TSP),0.02676,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-03-30,151.548270451939,10.922491769810616,Harding High School,14129,0.00156225,Lead (TSP) LC,0.0040211,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12102,0.00191636,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12103,0.00181221,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12105,0.00135395,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12107,0.00372857,Barium (TSP),0.0070118,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12110,9.5818e-4,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12112,0.00141644,Chromium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12113,0.0014581,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12126,0.01183144,Iron (TSP),0.2939286,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12132,0.00143727,Manganese (TSP),0.0070463,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12136,0.00116648,Nickel (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12154,0.00199968,Selenium (TSP),0.0023397,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,12167,0.00726967,Zinc (TSP),0.0141914,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-05,183.85013504957806,6.555598081141827,Harding High School,14129,0.00156225,Lead (TSP) LC,0.0020216,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12102,0.00191636,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12103,0.00181221,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12105,0.00135395,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12107,0.00372857,Barium (TSP),0.0155269,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12110,9.5818e-4,Cadmium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12112,0.00141644,Chromium (TSP),0.0025275,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12113,0.0014581,Cobalt (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12126,0.01183144,Iron (TSP),0.817311,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12132,0.00143727,Manganese (TSP),0.0293077,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12136,0.00116648,Nickel (TSP),0.0016681,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12154,0.00199968,Selenium (TSP),0.0023929,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,12167,0.00726967,Zinc (TSP),0.0473121,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-11,352.9432570346673,1.6175397484889138,Harding High School,14129,0.00156225,Lead (TSP) LC,0.0060617,FALSE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-17,336.16081098099005,10.902919798384119,Harding High School,12102,0.00191636,Antimony (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-17,336.16081098099005,10.902919798384119,Harding High School,12103,0.00181221,Arsenic (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-17,336.16081098099005,10.902919798384119,Harding High School,12105,0.00135395,Beryllium (TSP),0,TRUE
Harding High School,St Paul,1540 East 6th St.,15,497169,4978434,44.95933791,-93.03589404,871,27-123-0871,2014-04-17,336.16081098099005,10.902919798384119,Harding High School,12107,0.00372857,Barium (TSP),0.0069825,FALSE
